Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
175,1.0,3.0,6.0,4.0,1.0,3.0,2.0,1.0,2.0,56.0,1.0,3.0,1.0,1.0,15.0,8.0,0.0,1.0,1.0,1.0,1.0,"[2, 4, 3, 3, 3, 3, 4, 3, 4, 3]","[2, 3, 4, 2, 4, 4, 2, 4, 3, 4]",3.2,3.2
176,1.0,1.0,6.0,2.0,1.0,4.0,2.0,1.0,2.0,65.0,4.0,3.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,1.0,3.0,"[3, 2, 3, 4, 3, 3, 3, 3, 3, 2]","[4, 4, 3, 2, 4, 2, 3, 3, 3, 2]",2.9,3.0
177,0.0,4.0,4.0,3.0,10.0,1.0,2.0,1.0,1.0,52.0,1.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 1, 3, 4, 3, 3, 3, 2, 3]","[3, 2, 3, 2, 3, 3, 3, 3, 4, 2]",2.8,2.8
178,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,65.0,2.0,3.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 4, 4, 3, 4, 3, 3, 3]","[3, 3, 3, 2, 3, 3, 3, 4, 3, 3]",3.1,3.0
179,0.0,2.0,3.0,3.0,12.0,8.0,2.0,1.0,1.0,36.0,2.0,3.0,1.0,1.0,9.0,7.0,1.0,1.0,2.0,2.0,4.0,"[3, 2, 3, 2, 3, 3, 3, 2, 2, 3]","[4, 3, 3, 3, 4, 3, 3, 3, 3, 3]",2.6,3.2
180,1.0,1.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,59.0,1.0,3.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,3.0,"[2, 2, 3, 3, 4, 3, 3, 3, 4, 4]","[3, 4, 3, 3, 3, 4, 3, 3, 4, 2]",3.1,3.2
181,0.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,3.0,"[3, 4, 3, 1, 4, 3, 4, 4, 5, 4]","[2, 1, 4, 4, 1, 3, 2, 4, 3, 5]",3.5,2.9
182,1.0,1.0,5.0,4.0,12.0,8.0,2.0,1.0,2.0,48.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 4, 3, 4, 2, 4, 3, 4, 4, 3]","[3, 3, 3, 4, 3, 3, 2, 4, 4, 3]",3.4,3.2
183,1.0,5.0,7.0,3.0,4.0,4.0,2.0,1.0,2.0,68.0,1.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,"[3, 3, 4, 2, 2, 3, 4, 4, 4, 3]","[3, 3, 4, 3, 4, 2, 3, 3, 2, 4]",3.2,3.1
184,0.0,3.0,6.0,4.0,1.0,7.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 4, 3, 4, 3, 4, 4, 4, 4]","[4, 3, 3, 2, 4, 3, 4, 3, 2, 1]",3.6,2.9
185,1.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,34.0,6.0,4.0,1.0,7.0,11.0,6.0,1.0,1.0,3.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]","[3, 3, 4, 3, 3, 3, 2, 3, 3, 3]",3.1,3.0
186,1.0,2.0,3.0,1.0,14.0,3.0,2.0,1.0,2.0,47.0,1.0,4.0,1.0,1.0,7.0,8.0,1.0,1.0,2.0,1.0,4.0,"[2, 2, 3, 2, 3, 2, 3, 4, 4, 3]","[3, 3, 3, 5, 3, 3, 2, 3, 4, 3]",2.8,3.2
187,1.0,1.0,7.0,4.0,2.0,7.0,2.0,1.0,2.0,64.0,4.0,3.0,1.0,7.0,18.0,7.0,1.0,1.0,1.0,1.0,2.0,"[4, 4, 3, 2, 3, 3, 4, 3, 2, 4]","[4, 3, 3, 3, 3, 4, 3, 3, 3, 1]",3.2,3.0
188,0.0,1.0,5.0,3.0,1.0,6.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,2.0,14.0,9.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 4, 3, 4, 4, 3]","[3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",3.3,2.8
189,1.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,82.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,"[2, 4, 4, 3, 2, 4, 4, 4, 3, 3]","[3, 3, 1, 2, 3, 4, 3, 4, 4, 4]",3.3,3.1
190,0.0,5.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,48.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[3, 3, 3, 2, 4, 3, 2, 2, 4, 3]",3.1,2.9
191,1.0,1.0,5.0,3.0,12.0,3.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,"[4, 3, 3, 4, 4, 4, 4, 4, 3, 3]","[3, 3, 3, 2, 4, 4, 4, 3, 2, 4]",3.6,3.2
192,0.0,2.0,4.0,3.0,10.0,3.0,2.0,1.0,1.0,58.0,1.0,3.0,1.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 3, 3, 3, 1, 2, 4, 3, 3, 2]","[2, 3, 4, 4, 2, 3, 2, 3, 4, 2]",2.6,2.9
193,0.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,23.0,1.0,2.0,5.0,4.0,13.0,5.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]","[3, 3, 4, 3, 3, 3, 3, 3, 4, 3]",3.1,3.2
194,1.0,2.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,33.0,1.0,5.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 4, 4, 4, 4, 1, 3, 3, 4]","[3, 4, 4, 3, 3, 4, 1, 4, 2, 1]",3.5,2.9
195,0.0,1.0,5.0,3.0,1.0,6.0,2.0,1.0,2.0,49.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 4, 2, 3, 3, 2, 4, 3, 4]","[3, 2, 3, 3, 3, 3, 3, 3, 4, 3]",3.0,3.0
196,1.0,4.0,7.0,5.0,12.0,7.0,2.0,1.0,2.0,56.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,0.0,2.0,1.0,1.0,"[4, 4, 2, 4, 4, 1, 3, 4, 3, 3]","[3, 4, 4, 3, 4, 4, 3, 5, 5, 3]",3.2,3.8
197,1.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,40.0,1.0,3.0,3.0,1.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 2, 3, 3, 4, 3, 4, 2]",3.2,3.0
198,0.0,2.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,53.0,2.0,3.0,3.0,1.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 1, 4, 3, 4, 4, 4, 4, 4]","[3, 1, 4, 3, 4, 2, 4, 4, 4, 4]",3.5,3.3
199,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,12.0,4.0,0.0,1.0,1.0,1.0,3.0,"[3, 2, 3, 3, 3, 3, 4, 4, 3, 2]","[3, 3, 2, 3, 3, 3, 2, 2, 4, 4]",3.0,2.9
200,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,40.0,1.0,5.0,1.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 4, 4, 5, 4, 3, 2, 3, 4]","[3, 4, 3, 3, 3, 4, 2, 4, 3, 4]",3.3,3.3
201,1.0,4.0,1.0,3.0,5.0,4.0,2.0,1.0,2.0,65.0,5.0,3.0,1.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,4.0,"[4, 2, 3, 3, 4, 3, 4, 4, 4, 3]","[2, 3, 3, 3, 3, 3, 2, 3, 4, 3]",3.4,2.9
202,1.0,1.0,6.0,3.0,14.0,4.0,2.0,1.0,2.0,32.0,5.0,3.0,1.0,6.0,5.0,5.0,0.0,1.0,2.0,1.0,4.0,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 2]","[3, 3, 2, 3, 3, 3, 3, 3, 2, 3]",2.8,2.8
203,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,54.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 4, 3, 3, 3, 4, 2, 2, 3]","[2, 3, 3, 4, 3, 2, 3, 2, 1, 2]",3.0,2.5
204,1.0,3.0,3.0,2.0,10.0,1.0,2.0,1.0,2.0,40.0,1.0,3.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 3, 3, 2, 3, 3, 3, 3, 2, 3]","[3, 2, 4, 4, 3, 4, 3, 2, 3, 2]",2.7,3.0
205,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,47.0,1.0,4.0,5.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 3, 2, 4, 4, 3, 1, 2, 4]","[2, 2, 2, 3, 4, 3, 3, 3, 3, 3]",3.1,2.8
206,0.0,1.0,1.0,3.0,2.0,8.0,2.0,1.0,1.0,76.0,4.0,3.0,5.0,5.0,4.0,8.0,1.0,0.0,1.0,1.0,4.0,"[3, 4, 3, 4, 3, 3, 3, 3, 4, 3]","[2, 3, 2, 3, 2, 2, 4, 2, 2, 3]",3.3,2.5
207,1.0,2.0,4.0,3.0,2.0,6.0,2.0,1.0,2.0,58.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 4, 3, 4, 3, 3, 2, 4, 3]","[3, 4, 3, 2, 4, 3, 4, 3, 3, 3]",3.1,3.2
208,1.0,2.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,58.0,2.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 3, 3, 3, 3, 3, 3, 4, 2]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",3.1,3.1
209,1.0,4.0,4.0,3.0,12.0,5.0,2.0,1.0,2.0,34.0,1.0,3.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0,"[3, 4, 3, 2, 2, 3, 4, 4, 3, 4]","[2, 3, 1, 4, 4, 3, 4, 2, 3, 3]",3.2,2.9
210,0.0,3.0,3.0,1.0,11.0,2.0,2.0,1.0,2.0,31.0,2.0,3.0,6.0,7.0,5.0,8.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 4, 4, 3, 2, 4, 2, 2]","[2, 3, 3, 5, 2, 4, 2, 2, 3, 2]",2.7,2.8
211,1.0,3.0,3.0,3.0,1.0,9.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,6.0,7.0,0.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 1, 3, 3, 3, 4, 3, 4]","[4, 3, 4, 3, 3, 3, 4, 3, 4, 2]",3.3,3.3
212,1.0,2.0,6.0,3.0,11.0,7.0,2.0,1.0,1.0,32.0,1.0,3.0,1.0,2.0,5.0,9.0,1.0,0.0,2.0,3.0,4.0,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 2, 3, 4, 3, 3, 3, 3, 3]",2.9,2.9
213,0.0,3.0,6.0,3.0,12.0,2.0,2.0,1.0,1.0,32.0,1.0,2.0,5.0,1.0,6.0,3.0,0.0,1.0,2.0,3.0,4.0,"[3, 3, 2, 3, 4, 3, 3, 4, 3, 3]","[3, 3, 4, 4, 4, 3, 4, 4, 2, 3]",3.1,3.4
214,0.0,3.0,3.0,3.0,12.0,5.0,2.0,1.0,2.0,40.0,4.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,5.0,"[3, 2, 3, 3, 4, 2, 2, 2, 3, 3]","[3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",2.7,2.8
215,0.0,4.0,2.0,3.0,12.0,3.0,2.0,1.0,1.0,68.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,"[4, 3, 3, 2, 3, 3, 3, 3, 2, 4]","[2, 2, 3, 4, 3, 3, 4, 2, 2, 4]",3.0,2.9
216,1.0,5.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,47.0,1.0,3.0,1.0,2.0,10.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 2, 3, 4, 3, 4, 3, 4]","[3, 4, 3, 4, 3, 4, 3, 3, 2, 4]",3.2,3.3
217,1.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,44.0,1.0,4.0,1.0,7.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 3, 3, 3, 2, 2, 4, 3, 2]","[3, 3, 2, 2, 1, 3, 2, 2, 3, 3]",2.7,2.4
218,1.0,5.0,3.0,3.0,11.0,3.0,2.0,1.0,1.0,73.0,1.0,3.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 2, 2, 3, 2, 3, 3, 2, 3]","[2, 3, 2, 4, 3, 3, 2, 3, 3, 3]",2.6,2.8
219,1.0,3.0,1.0,2.0,12.0,4.0,2.0,1.0,1.0,52.0,4.0,2.0,3.0,6.0,8.0,8.0,0.0,1.0,2.0,2.0,4.0,"[2, 2, 4, 2, 3, 2, 4, 3, 4, 2]","[2, 3, 3, 3, 2, 3, 3, 3, 3, 3]",2.8,2.8
220,0.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,27.0,1.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,4.0,2.0,"[3, 2, 3, 3, 3, 3, 4, 4, 3, 4]","[3, 3, 4, 2, 3, 4, 4, 3, 4, 4]",3.2,3.4
221,1.0,1.0,4.0,3.0,12.0,5.0,2.0,1.0,1.0,41.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 4, 3, 2, 3, 4, 3, 3]","[3, 4, 3, 4, 3, 2, 3, 3, 3, 4]",3.1,3.2
222,0.0,3.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,39.0,4.0,1.0,6.0,6.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,"[3, 2, 4, 3, 3, 3, 2, 3, 3, 3]","[3, 3, 3, 3, 3, 2, 3, 3, 2, 2]",2.9,2.7
223,0.0,3.0,2.0,5.0,12.0,2.0,2.0,1.0,1.0,60.0,3.0,3.0,1.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 4, 4, 4, 3, 3, 4, 4, 3]","[3, 2, 4, 3, 2, 3, 5, 3, 2, 4]",3.7,3.1
224,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,67.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,"[2, 1, 3, 4, 4, 3, 1, 4, 3, 3]","[3, 3, 3, 4, 2, 4, 3, 4, 2, 4]",2.8,3.2
225,1.0,4.0,1.0,1.0,11.0,4.0,2.0,1.0,2.0,38.0,1.0,5.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 4, 2, 3, 2, 3, 3, 4, 3]","[3, 2, 5, 4, 3, 4, 4, 2, 3, 4]",2.8,3.4
226,0.0,5.0,1.0,2.0,10.0,7.0,2.0,1.0,1.0,27.0,1.0,4.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 4, 3, 3, 4, 3, 4]","[3, 3, 1, 3, 3, 3, 4, 3, 2, 3]",3.0,2.8
227,0.0,2.0,3.0,3.0,10.0,3.0,2.0,1.0,2.0,68.0,1.0,5.0,2.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 4, 3, 3, 2, 2, 3, 3]","[3, 2, 3, 3, 2, 2, 4, 3, 3, 2]",2.9,2.7
228,0.0,2.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,61.0,1.0,2.0,3.0,1.0,17.0,9.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 3, 3, 5, 3, 4, 4, 4, 4]","[1, 2, 3, 4, 3, 3, 2, 4, 4, 2]",3.8,2.8
229,1.0,2.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,38.0,1.0,4.0,1.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 3, 2, 3, 3, 2, 4, 4, 2]","[2, 3, 4, 1, 3, 3, 4, 3, 3, 3]",3.0,2.9
230,0.0,4.0,7.0,2.0,11.0,1.0,2.0,1.0,2.0,31.0,1.0,3.0,1.0,1.0,9.0,8.0,1.0,1.0,1.0,4.0,4.0,"[3, 3, 4, 4, 4, 2, 4, 2, 3, 3]","[3, 2, 2, 4, 4, 2, 2, 2, 2, 4]",3.2,2.7
231,1.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,85.0,1.0,3.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 2, 4, 4, 4, 1, 5, 4, 3]","[5, 4, 3, 3, 4, 4, 4, 4, 4, 1]",3.5,3.6
232,0.0,1.0,1.0,2.0,11.0,1.0,2.0,1.0,2.0,24.0,5.0,3.0,5.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 2, 2, 3, 2, 4]","[3, 2, 2, 2, 2, 2, 2, 2, 3, 4]",2.8,2.4
233,0.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,61.0,4.0,4.0,2.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,3.0,"[3, 4, 3, 4, 3, 3, 4, 3, 3, 4]","[2, 4, 2, 2, 3, 4, 3, 2, 3, 4]",3.4,2.9
234,1.0,2.0,3.0,3.0,11.0,4.0,2.0,1.0,2.0,36.0,4.0,4.0,1.0,7.0,9.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 4, 3, 3, 4, 3, 4, 3]","[3, 3, 4, 2, 3, 3, 4, 3, 3, 2]",3.3,3.0
235,1.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,1.0,66.0,3.0,4.0,6.0,6.0,6.0,5.0,0.0,1.0,2.0,1.0,3.0,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 3]","[2, 3, 2, 4, 2, 3, 2, 4, 4, 4]",2.8,3.0
236,1.0,4.0,5.0,2.0,2.0,5.0,2.0,1.0,2.0,45.0,1.0,3.0,5.0,2.0,11.0,5.0,1.0,1.0,2.0,2.0,2.0,"[3, 3, 3, 2, 3, 2, 3, 4, 3, 3]","[3, 3, 1, 3, 2, 3, 3, 3, 4, 3]",2.9,2.8
237,1.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,83.0,1.0,3.0,1.0,5.0,14.0,6.0,1.0,1.0,1.0,1.0,3.0,"[3, 2, 3, 3, 4, 4, 2, 4, 3, 2]","[3, 3, 3, 4, 4, 3, 4, 4, 3, 3]",3.0,3.4
238,0.0,1.0,7.0,5.0,12.0,9.0,2.0,1.0,2.0,70.0,1.0,3.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,"[3, 2, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 1, 4, 4, 4, 5, 3]",3.7,3.7
239,1.0,3.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,36.0,4.0,3.0,1.0,7.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0,"[2, 3, 4, 2, 4, 2, 4, 3, 2, 4]","[3, 3, 2, 4, 4, 3, 2, 3, 2, 3]",3.0,2.9
240,1.0,5.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,27.0,1.0,5.0,6.0,1.0,14.0,1.0,1.0,1.0,2.0,3.0,4.0,"[2, 3, 2, 3, 4, 2, 2, 4, 2, 4]","[2, 2, 1, 4, 4, 2, 5, 4, 2, 4]",2.8,3.0
241,0.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,57.0,2.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,"[3, 4, 3, 2, 2, 3, 2, 3, 3, 3]","[2, 3, 2, 3, 3, 3, 3, 4, 4, 3]",2.8,3.0
242,0.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,39.0,1.0,3.0,5.0,1.0,5.0,8.0,1.0,0.0,2.0,3.0,4.0,"[2, 3, 2, 4, 2, 4, 4, 3, 2, 3]","[2, 2, 2, 4, 4, 3, 2, 3, 2, 2]",2.9,2.6
243,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,46.0,1.0,4.0,5.0,1.0,15.0,4.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 2, 2, 4, 3, 3, 3, 4, 2, 3]",3.0,3.0
244,0.0,1.0,4.0,4.0,12.0,1.0,2.0,1.0,1.0,30.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 4, 4, 4, 4, 4, 3, 4, 4]","[3, 4, 4, 4, 4, 3, 3, 3, 2, 4]",3.7,3.4
245,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,63.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 4, 3, 3, 2, 4, 3, 4, 2]","[3, 4, 3, 2, 3, 3, 2, 3, 4, 4]",3.0,3.1
246,1.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,27.0,1.0,5.0,5.0,1.0,11.0,5.0,1.0,1.0,2.0,3.0,4.0,"[4, 2, 2, 4, 4, 3, 4, 4, 4, 3]","[2, 3, 1, 3, 3, 2, 3, 3, 2, 3]",3.4,2.5
247,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,36.0,4.0,3.0,5.0,1.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 3, 3, 3, 2, 3, 3]",2.7,2.5
248,0.0,1.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,43.0,1.0,2.0,5.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,2.0,"[3, 4, 4, 4, 4, 3, 4, 4, 4, 3]","[3, 4, 4, 3, 4, 4, 4, 5, 4, 4]",3.7,3.9
249,0.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,5.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,"[4, 2, 3, 4, 3, 4, 4, 4, 2, 4]","[3, 4, 3, 3, 2, 4, 3, 4, 4, 4]",3.4,3.4
250,0.0,4.0,3.0,1.0,9.0,3.0,2.0,1.0,2.0,46.0,1.0,5.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 4, 3, 4, 2, 2, 3, 2, 4]","[2, 2, 4, 4, 2, 2, 3, 2, 2, 2]",2.9,2.5
251,0.0,2.0,5.0,3.0,12.0,4.0,2.0,1.0,2.0,54.0,4.0,3.0,3.0,1.0,15.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 2, 3, 3, 3, 3, 4, 2, 3]","[2, 3, 4, 3, 2, 2, 4, 3, 2, 3]",3.0,2.8
252,1.0,5.0,7.0,5.0,12.0,6.0,2.0,1.0,2.0,66.0,1.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 4, 4, 1, 4, 4, 2, 4, 4]","[2, 2, 4, 4, 3, 4, 3, 4, 4, 4]",3.4,3.4
253,1.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,75.0,1.0,5.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,1.0,3.0,"[4, 3, 3, 3, 2, 3, 2, 2, 3, 3]","[3, 3, 3, 2, 3, 4, 3, 2, 3, 3]",2.8,2.9
254,0.0,1.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,57.0,1.0,5.0,1.0,1.0,16.0,9.0,1.0,1.0,1.0,1.0,3.0,"[4, 2, 2, 3, 3, 3, 4, 3, 4, 3]","[4, 3, 4, 4, 2, 3, 3, 2, 4, 4]",3.1,3.3
255,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,69.0,1.0,3.0,2.0,2.0,13.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 2, 4, 3, 2, 3, 3, 3, 3]","[4, 2, 4, 3, 2, 4, 4, 4, 3, 3]",2.9,3.3
256,0.0,3.0,4.0,3.0,12.0,3.0,2.0,1.0,2.0,32.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 4, 3, 4, 4, 3, 3]","[3, 2, 2, 3, 2, 3, 1, 2, 4, 3]",3.3,2.5
257,1.0,2.0,5.0,3.0,10.0,4.0,2.0,1.0,1.0,31.0,1.0,3.0,1.0,1.0,11.0,6.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 4, 4, 4, 3, 1, 3, 3, 4]","[2, 3, 4, 3, 2, 4, 4, 2, 3, 4]",3.2,3.1
258,0.0,3.0,2.0,5.0,11.0,1.0,2.0,1.0,1.0,24.0,4.0,3.0,5.0,4.0,5.0,9.0,1.0,1.0,2.0,3.0,4.0,"[4, 4, 4, 4, 4, 4, 4, 3, 3, 4]","[4, 3, 3, 4, 3, 3, 4, 4, 5, 4]",3.8,3.7
259,0.0,1.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,31.0,4.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 2, 3, 2, 3, 3]",2.8,2.7
260,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,71.0,5.0,2.0,3.0,5.0,9.0,8.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 4, 3, 2, 3, 3, 4, 3]","[4, 4, 4, 3, 4, 3, 2, 2, 2, 4]",3.1,3.2
261,1.0,3.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,55.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,0.0,2.0,3.0,4.0,"[2, 2, 3, 4, 2, 3, 3, 3, 3, 4]","[2, 2, 2, 3, 3, 4, 2, 3, 4, 2]",2.9,2.7
262,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,58.0,3.0,3.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,"[2, 3, 4, 3, 2, 2, 2, 2, 1, 2]","[2, 3, 3, 4, 2, 2, 3, 3, 2, 4]",2.3,2.8
